id,flight_date,flight_status,flight_number,flight_iata,flight_icao,airline_name,airline_iata,airline_icao,depart_airport,depart_timezone,depart_iata,depart_icao,depart_terminal,depart_gate,depart_delay,depart_scheduled,depart_estimated,depart_actual,depart_estimated_runway,depart_actual_runway,arrival_airport,arrival_timezone,arrival_iata,arrival_icao,arrival_terminal,arrival_gate,arrival_baggage,arrival_delay,arrival_scheduled,arrival_estimated,arrival_actual,arrival_estimated_runway,arrival_actual_runway,aircraft_registration,aircraft_iata,aircraft_icao,aircraft_icao24
2024-04-19DL2260A320,2024-04-19,landed,2260,DL2260,DAL2260,Delta Air Lines,DL,DAL,Mc Carran International,America/Los_Angeles,LAS,KLAS,1,D38,13,2024-04-19T17:25:00+00:00,2024-04-19T17:25:00+00:00,2024-04-19T17:37:00+00:00,2024-04-19T17:37:00+00:00,2024-04-19T17:37:00+00:00,Austin-bergstrom International,America/Chicago,AUS,KAUS,1,3,7,,2024-04-19T22:04:00+00:00,2024-04-19T22:04:00+00:00,2024-04-19T21:53:00+00:00,2024-04-19T21:53:00+00:00,2024-04-19T21:53:00+00:00,N363NW,A320,A320,A418B2
2024-04-19DL1603None,2024-04-19,landed,1603,DL1603,DAL1603,Delta Air Lines,DL,DAL,Mc Carran International,America/Los_Angeles,LAS,KLAS,1,D43,37,2024-04-19T17:59:00+00:00,2024-04-19T17:59:00+00:00,2024-04-19T18:35:00+00:00,2024-04-19T18:35:00+00:00,2024-04-19T18:35:00+00:00,Los Angeles International,America/Los_Angeles,LAX,KLAX,2,24,22,1,2024-04-19T19:18:00+00:00,2024-04-19T19:18:00+00:00,2024-04-19T19:18:00+00:00,2024-04-19T19:18:00+00:00,2024-04-19T19:18:00+00:00,None,None,None,None
2024-04-19DL4083E75S,2024-04-19,landed,4083,DL4083,DAL4083,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,C14,26,2024-04-19T14:25:00+00:00,2024-04-19T14:25:00+00:00,2024-04-19T14:51:00+00:00,2024-04-19T14:51:00+00:00,2024-04-19T14:51:00+00:00,Austin-straubel Field,America/Chicago,GRB,KGRB,,B3,,,2024-04-19T15:38:00+00:00,2024-04-19T15:38:00+00:00,2024-04-19T15:38:00+00:00,2024-04-19T15:38:00+00:00,2024-04-19T15:38:00+00:00,N613CZ,E75S,E75S,A7FA2D
2024-04-19DL1602None,2024-04-19,landed,1602,DL1602,DAL1602,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,C3,73,2024-04-19T14:29:00+00:00,2024-04-19T14:29:00+00:00,2024-04-19T15:41:00+00:00,2024-04-19T15:41:00+00:00,2024-04-19T15:41:00+00:00,Ronald Reagan Washington National Airport,America/New_York,DCA,KDCA,2,B18,,34,2024-04-19T17:59:00+00:00,2024-04-19T17:59:00+00:00,2024-04-19T18:32:00+00:00,2024-04-19T18:32:00+00:00,2024-04-19T18:32:00+00:00,None,None,None,None
2024-04-19DL1319None,2024-04-19,landed,1319,DL1319,DAL1319,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,G12,8,2024-04-19T14:30:00+00:00,2024-04-19T14:30:00+00:00,2024-04-19T14:37:00+00:00,2024-04-19T14:37:00+00:00,2024-04-19T14:37:00+00:00,George Bush Intercontinental,America/Chicago,IAH,KIAH,A,12,,,2024-04-19T17:25:00+00:00,2024-04-19T17:25:00+00:00,2024-04-19T17:10:00+00:00,2024-04-19T17:10:00+00:00,2024-04-19T17:10:00+00:00,None,None,None,None
2024-04-19DL7391None,2024-04-19,landed,7391,DL7391,DAL7391,Delta Air Lines,DL,DAL,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,3,309,71,2024-04-19T13:20:00+00:00,2024-04-19T13:20:00+00:00,2024-04-19T14:31:00+00:00,2024-04-19T14:31:00+00:00,2024-04-19T14:31:00+00:00,Arturo Merino Benitez,America/Santiago,SCL,SCEL,2,,L6,37,2024-04-19T16:45:00+00:00,2024-04-19T16:45:00+00:00,2024-04-19T17:21:00+00:00,2024-04-19T17:21:00+00:00,2024-04-19T17:21:00+00:00,None,None,None,None
2024-04-19DL3777None,2024-04-19,landed,3777,DL3777,DAL3777,Delta Air Lines,DL,DAL,Fresno Air Terminal Airport,America/Los_Angeles,FAT,KFAT,,,11,2024-04-19T17:30:00+00:00,2024-04-19T17:30:00+00:00,2024-04-19T17:41:00+00:00,2024-04-19T17:41:00+00:00,2024-04-19T17:41:00+00:00,Salt Lake City International,America/Denver,SLC,KSLC,A,B5,,,2024-04-19T20:12:00+00:00,2024-04-19T20:12:00+00:00,2024-04-19T19:56:00+00:00,2024-04-19T19:56:00+00:00,2024-04-19T19:56:00+00:00,None,None,None,None
2024-04-19DL2910None,2024-04-19,landed,2910,DL2910,DAL2910,Delta Air Lines,DL,DAL,Mineta San Jose International Airport,America/Los_Angeles,SJC,KSJC,A,11,5,2024-04-19T17:00:00+00:00,2024-04-19T17:00:00+00:00,2024-04-19T17:04:00+00:00,2024-04-19T17:04:00+00:00,2024-04-19T17:04:00+00:00,Salt Lake City International,America/Denver,SLC,KSLC,A,A24,,,2024-04-19T19:55:00+00:00,2024-04-19T19:55:00+00:00,2024-04-19T19:29:00+00:00,2024-04-19T19:29:00+00:00,2024-04-19T19:29:00+00:00,None,None,None,None
2024-04-19DL290A359,2024-04-19,landed,290,DL290,DAL290,Delta Air Lines,DL,DAL,Los Angeles International,America/Los_Angeles,LAX,KLAX,3,30,32,2024-04-19T17:20:00+00:00,2024-04-19T17:20:00+00:00,2024-04-19T17:52:00+00:00,2024-04-19T17:52:00+00:00,2024-04-19T17:52:00+00:00,Charles De Gaulle,Europe/Paris,CDG,LFPG,2E,,31,3,2024-04-20T13:05:00+00:00,2024-04-20T13:05:00+00:00,2024-04-20T12:56:00+00:00,2024-04-20T12:56:00+00:00,2024-04-20T12:56:00+00:00,N516DN,A359,A359,A67811
2024-04-19DL770None,2024-04-19,landed,770,DL770,DAL770,Delta Air Lines,DL,DAL,Sky Harbor International,America/Phoenix,PHX,KPHX,3,F8,60,2024-04-19T17:15:00+00:00,2024-04-19T17:15:00+00:00,2024-04-19T18:15:00+00:00,2024-04-19T18:15:00+00:00,2024-04-19T18:15:00+00:00,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,F3,10,35,2024-04-19T22:16:00+00:00,2024-04-19T22:16:00+00:00,2024-04-19T22:51:00+00:00,2024-04-19T22:51:00+00:00,2024-04-19T22:51:00+00:00,None,None,None,None
2024-04-19DL4124E75L,2024-04-19,landed,4124,DL4124,DAL4124,Delta Air Lines,DL,DAL,Eugene,America/Los_Angeles,EUG,KEUG,,A2,26,2024-04-19T17:30:00+00:00,2024-04-19T17:30:00+00:00,2024-04-19T17:56:00+00:00,2024-04-19T17:56:00+00:00,2024-04-19T17:56:00+00:00,Seattle-Tacoma International,America/Los_Angeles,SEA,KSEA,B,B5,6,,2024-04-19T18:49:00+00:00,2024-04-19T18:49:00+00:00,2024-04-19T18:39:00+00:00,2024-04-19T18:39:00+00:00,2024-04-19T18:39:00+00:00,N303SY,E75L,E75L,A32C1E
2024-04-19DL2564None,2024-04-19,landed,2564,DL2564,DAL2564,Delta Air Lines,DL,DAL,George Bush Intercontinental,America/Chicago,IAH,KIAH,A,12,,2024-04-19T19:33:00+00:00,2024-04-19T19:33:00+00:00,2024-04-19T19:32:00+00:00,2024-04-19T19:32:00+00:00,2024-04-19T19:32:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,A34,7,,2024-04-19T22:32:00+00:00,2024-04-19T22:32:00+00:00,2024-04-19T22:01:00+00:00,2024-04-19T22:01:00+00:00,2024-04-19T22:01:00+00:00,None,None,None,None
2024-04-19DL2567None,2024-04-19,landed,2567,DL2567,DAL2567,Delta Air Lines,DL,DAL,Mc Carran International,America/Los_Angeles,LAS,KLAS,1,D42,14,2024-04-19T17:45:00+00:00,2024-04-19T17:45:00+00:00,2024-04-19T17:59:00+00:00,2024-04-19T17:59:00+00:00,2024-04-19T17:59:00+00:00,Salt Lake City International,America/Denver,SLC,KSLC,A,A15,,,2024-04-19T20:13:00+00:00,2024-04-19T20:13:00+00:00,2024-04-19T19:54:00+00:00,2024-04-19T19:54:00+00:00,2024-04-19T19:54:00+00:00,None,None,None,None
2024-04-19DL8243None,2024-04-19,landed,8243,DL8243,DAL8243,Delta Air Lines,DL,DAL,Dublin International,Europe/Dublin,DUB,EIDW,1,207,12,2024-04-19T09:10:00+00:00,2024-04-19T09:10:00+00:00,2024-04-19T09:22:00+00:00,2024-04-19T09:22:00+00:00,2024-04-19T09:22:00+00:00,Charles De Gaulle,Europe/Paris,CDG,LFPG,2E,,33,,2024-04-19T12:00:00+00:00,2024-04-19T12:00:00+00:00,2024-04-19T11:40:00+00:00,2024-04-19T11:40:00+00:00,2024-04-19T11:40:00+00:00,None,None,None,None
2024-04-19DL8543None,2024-04-19,landed,8543,DL8543,DAL8543,Delta Air Lines,DL,DAL,Pau-Pyrénées,Europe/Paris,PUF,LFBP,,2,1,2024-04-19T10:25:00+00:00,2024-04-19T10:25:00+00:00,2024-04-19T10:26:00+00:00,2024-04-19T10:26:00+00:00,2024-04-19T10:26:00+00:00,Charles De Gaulle,Europe/Paris,CDG,LFPG,2G,,2G,,2024-04-19T11:55:00+00:00,2024-04-19T11:55:00+00:00,2024-04-19T11:55:00+00:00,2024-04-19T11:55:00+00:00,2024-04-19T11:55:00+00:00,None,None,None,None
2024-04-19DL7357None,2024-04-19,landed,7357,DL7357,DAL7357,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,B26,16,2024-04-19T13:55:00+00:00,2024-04-19T13:55:00+00:00,2024-04-19T14:10:00+00:00,2024-04-19T14:10:00+00:00,2024-04-19T14:10:00+00:00,Jorge Chavez International,America/Lima,LIM,SPJC,2,,3,,2024-04-19T21:00:00+00:00,2024-04-19T21:00:00+00:00,2024-04-19T20:21:00+00:00,2024-04-19T20:21:00+00:00,2024-04-19T20:21:00+00:00,None,None,None,None
2024-04-19DL3808None,2024-04-19,landed,3808,DL3808,DAL3808,Delta Air Lines,DL,DAL,Missoula International,America/Denver,MSO,KMSO,,A2,6,2024-04-19T18:20:00+00:00,2024-04-19T18:20:00+00:00,2024-04-19T18:26:00+00:00,2024-04-19T18:26:00+00:00,2024-04-19T18:26:00+00:00,Salt Lake City International,America/Denver,SLC,KSLC,A,A28,,,2024-04-19T19:55:00+00:00,2024-04-19T19:55:00+00:00,2024-04-19T19:32:00+00:00,2024-04-19T19:32:00+00:00,2024-04-19T19:32:00+00:00,None,None,None,None
2024-04-19DL4161None,2024-04-19,landed,4161,DL4161,DAL4161,Delta Air Lines,DL,DAL,Portland International,America/Los_Angeles,PDX,KPDX,,D13,48,2024-04-19T11:30:00+00:00,2024-04-19T11:30:00+00:00,2024-04-19T12:17:00+00:00,2024-04-19T12:17:00+00:00,2024-04-19T12:17:00+00:00,Seattle-Tacoma International,America/Los_Angeles,SEA,KSEA,C,B1,6,12,2024-04-19T12:35:00+00:00,2024-04-19T12:35:00+00:00,2024-04-19T12:47:00+00:00,2024-04-19T12:47:00+00:00,2024-04-19T12:47:00+00:00,None,None,None,None
2024-04-19DL7708None,2024-04-19,landed,7708,DL7708,DAL7708,Delta Air Lines,DL,DAL,Kona International Airport,Pacific/Honolulu,KOA,PHKO,2,9,9,2024-04-19T14:40:00+00:00,2024-04-19T14:40:00+00:00,2024-04-19T14:48:00+00:00,2024-04-19T14:48:00+00:00,2024-04-19T14:48:00+00:00,Honolulu International,Pacific/Honolulu,HNL,PHNL,1,A15,,,2024-04-19T15:34:00+00:00,2024-04-19T15:34:00+00:00,2024-04-19T15:19:00+00:00,2024-04-19T15:19:00+00:00,2024-04-19T15:19:00+00:00,None,None,None,None
2024-04-19DL6849None,2024-04-19,scheduled,6849,DL6849,DAL6849,Delta Air Lines,DL,DAL,Kona International Airport,Pacific/Honolulu,KOA,PHKO,2,10,85,2024-04-19T15:09:00+00:00,2024-04-19T15:09:00+00:00,2024-04-19T16:33:00+00:00,2024-04-19T16:33:00+00:00,2024-04-19T16:33:00+00:00,Honolulu International,Pacific/Honolulu,HNL,PHNL,1,A17,,62,2024-04-19T16:03:00+00:00,2024-04-19T16:03:00+00:00,,,,None,None,None,None
2024-04-19DL6807None,2024-04-19,scheduled,6807,DL6807,DAL6807,Delta Air Lines,DL,DAL,Honolulu International,Pacific/Honolulu,HNL,PHNL,1,B5,83,2024-04-19T13:45:00+00:00,2024-04-19T13:45:00+00:00,,,,Kona International Airport,Pacific/Honolulu,KOA,PHKO,2,10,,,2024-04-19T14:34:00+00:00,2024-04-19T14:34:00+00:00,,,,None,None,None,None
2024-04-19DL2444B738,2024-04-19,landed,2444,DL2444,DAL2444,Delta Air Lines,DL,DAL,Tampa International,America/New_York,TPA,KTPA,,E68,3,2024-04-19T20:30:00+00:00,2024-04-19T20:30:00+00:00,2024-04-19T20:28:00+00:00,2024-04-19T20:28:00+00:00,2024-04-19T20:28:00+00:00,Raleigh-durham International Airport,America/New_York,RDU,KRDU,2,D9,,,2024-04-19T22:18:00+00:00,2024-04-19T22:18:00+00:00,2024-04-19T21:53:00+00:00,2024-04-19T21:53:00+00:00,2024-04-19T21:53:00+00:00,N3749D,B738,B738,A4463E
2024-04-19DL2331None,2024-04-19,landed,2331,DL2331,DAL2331,Delta Air Lines,DL,DAL,"Jacksonville,",America/New_York,JAX,KJAX,,A3,14,2024-04-19T20:30:00+00:00,2024-04-19T20:30:00+00:00,2024-04-19T20:43:00+00:00,2024-04-19T20:43:00+00:00,2024-04-19T20:43:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,B2,6,,2024-04-19T21:44:00+00:00,2024-04-19T21:44:00+00:00,2024-04-19T21:29:00+00:00,2024-04-19T21:29:00+00:00,2024-04-19T21:29:00+00:00,None,None,None,None
2024-04-19DL2803None,2024-04-19,landed,2803,DL2803,DAL2803,Delta Air Lines,DL,DAL,Eglin AFB,America/Chicago,VPS,KVPS,,B2,18,2024-04-19T19:30:00+00:00,2024-04-19T19:30:00+00:00,2024-04-19T19:47:00+00:00,2024-04-19T19:47:00+00:00,2024-04-19T19:47:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,C30,1,,2024-04-19T21:44:00+00:00,2024-04-19T21:44:00+00:00,2024-04-19T21:33:00+00:00,2024-04-19T21:33:00+00:00,2024-04-19T21:33:00+00:00,None,None,None,None
2024-04-19DL8127None,2024-04-19,landed,8127,DL8127,DAL8127,Delta Air Lines,DL,DAL,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,73,30,2024-04-19T16:35:00+00:00,2024-04-19T16:35:00+00:00,2024-04-19T17:04:00+00:00,2024-04-19T17:04:00+00:00,2024-04-19T17:04:00+00:00,Don Miguel Hidalgo y Costilla International,America/Mexico_City,GDL,MMGL,2,,,,2024-04-19T18:14:00+00:00,2024-04-19T18:14:00+00:00,2024-04-19T17:50:00+00:00,2024-04-19T17:50:00+00:00,2024-04-19T17:50:00+00:00,None,None,None,None
2024-04-19DL6785None,2024-04-19,landed,6785,DL6785,DAL6785,Delta Air Lines,DL,DAL,Honolulu International,Pacific/Honolulu,HNL,PHNL,1,B2,14,2024-04-19T14:00:00+00:00,2024-04-19T14:00:00+00:00,2024-04-19T14:14:00+00:00,2024-04-19T14:14:00+00:00,2024-04-19T14:14:00+00:00,Hilo International,Pacific/Honolulu,ITO,PHTO,1,7,,,2024-04-19T14:56:00+00:00,2024-04-19T14:56:00+00:00,2024-04-19T14:52:00+00:00,2024-04-19T14:52:00+00:00,2024-04-19T14:52:00+00:00,None,None,None,None
2024-04-19DL6842None,2024-04-19,landed,6842,DL6842,DAL6842,Delta Air Lines,DL,DAL,Honolulu International,Pacific/Honolulu,HNL,PHNL,1,A18,25,2024-04-19T13:35:00+00:00,2024-04-19T13:35:00+00:00,2024-04-19T13:59:00+00:00,2024-04-19T13:59:00+00:00,2024-04-19T13:59:00+00:00,Kahului,Pacific/Honolulu,OGG,PHOG,I,19,,1,2024-04-19T14:20:00+00:00,2024-04-19T14:20:00+00:00,2024-04-19T14:21:00+00:00,2024-04-19T14:21:00+00:00,2024-04-19T14:21:00+00:00,None,None,None,None
2024-04-19DL6833None,2024-04-19,landed,6833,DL6833,DAL6833,Delta Air Lines,DL,DAL,Honolulu International,Pacific/Honolulu,HNL,PHNL,1,A16,22,2024-04-19T14:10:00+00:00,2024-04-19T14:10:00+00:00,2024-04-19T14:32:00+00:00,2024-04-19T14:32:00+00:00,2024-04-19T14:32:00+00:00,Lihue,Pacific/Honolulu,LIH,PHLI,3,4,,23,2024-04-19T14:54:00+00:00,2024-04-19T14:54:00+00:00,2024-04-19T14:54:00+00:00,2024-04-19T14:54:00+00:00,2024-04-19T14:54:00+00:00,None,None,None,None
2024-04-19DL1551None,2024-04-19,landed,1551,DL1551,DAL1551,Delta Air Lines,DL,DAL,Louis Armstrong New Orléans International Airport,America/Chicago,MSY,KMSY,,C8,12,2024-04-19T19:45:00+00:00,2024-04-19T19:45:00+00:00,2024-04-19T19:39:00+00:00,2024-04-19T19:39:00+00:00,2024-04-19T19:39:00+00:00,John F Kennedy International,America/New_York,JFK,KJFK,4,B31,T4,,2024-04-19T23:55:00+00:00,2024-04-19T23:55:00+00:00,2024-04-19T23:10:00+00:00,2024-04-19T23:10:00+00:00,2024-04-19T23:10:00+00:00,None,None,None,None
2024-04-19DL2427None,2024-04-19,landed,2427,DL2427,DAL2427,Delta Air Lines,DL,DAL,San Diego International Airport,America/Los_Angeles,SAN,KSAN,2,37,21,2024-04-19T17:15:00+00:00,2024-04-19T17:15:00+00:00,2024-04-19T17:36:00+00:00,2024-04-19T17:36:00+00:00,2024-04-19T17:36:00+00:00,Salt Lake City International,America/Denver,SLC,KSLC,A,A10,,,2024-04-19T20:13:00+00:00,2024-04-19T20:13:00+00:00,2024-04-19T20:04:00+00:00,2024-04-19T20:04:00+00:00,2024-04-19T20:04:00+00:00,None,None,None,None
2024-04-19DL1639None,2024-04-19,landed,1639,DL1639,DAL1639,Delta Air Lines,DL,DAL,San Diego International Airport,America/Los_Angeles,SAN,KSAN,2,35,8,2024-04-19T17:50:00+00:00,2024-04-19T17:50:00+00:00,2024-04-19T17:57:00+00:00,2024-04-19T17:57:00+00:00,2024-04-19T17:57:00+00:00,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,G22,8,,2024-04-19T23:32:00+00:00,2024-04-19T23:32:00+00:00,2024-04-19T22:59:00+00:00,2024-04-19T22:59:00+00:00,2024-04-19T22:59:00+00:00,None,None,None,None
2024-04-19DL4087E75L,2024-04-19,landed,4087,DL4087,DAL4087,Delta Air Lines,DL,DAL,San Diego International Airport,America/Los_Angeles,SAN,KSAN,2,47,29,2024-04-19T18:05:00+00:00,2024-04-19T18:05:00+00:00,2024-04-19T18:33:00+00:00,2024-04-19T18:33:00+00:00,2024-04-19T18:33:00+00:00,Los Angeles International,America/Los_Angeles,LAX,KLAX,2,27,22,,2024-04-19T19:07:00+00:00,2024-04-19T19:07:00+00:00,2024-04-19T19:03:00+00:00,2024-04-19T19:03:00+00:00,2024-04-19T19:03:00+00:00,N271SY,E75L,E75L,A2ABDA
2024-04-19DL6314None,2024-04-19,landed,6314,DL6314,DAL6314,Delta Air Lines,DL,DAL,Trujillo,America/Lima,TRU,SPRU,1,,26,2024-04-19T19:10:00+00:00,2024-04-19T19:10:00+00:00,2024-04-19T19:36:00+00:00,2024-04-19T19:36:00+00:00,2024-04-19T19:36:00+00:00,Jorge Chavez International,America/Lima,LIM,SPJC,2,,3,4,2024-04-19T20:20:00+00:00,2024-04-19T20:20:00+00:00,2024-04-19T20:23:00+00:00,2024-04-19T20:23:00+00:00,2024-04-19T20:23:00+00:00,None,None,None,None
2024-04-19DL7060None,2024-04-19,landed,7060,DL7060,DAL7060,Delta Air Lines,DL,DAL,Edmonton International Airport,America/Edmonton,YEG,CYEG,,49I,5,2024-04-19T18:05:00+00:00,2024-04-19T18:05:00+00:00,2024-04-19T18:09:00+00:00,2024-04-19T18:09:00+00:00,2024-04-19T18:09:00+00:00,Calgary International Airport,America/Edmonton,YYC,CYYC,MA,B39,,,2024-04-19T18:59:00+00:00,2024-04-19T18:59:00+00:00,2024-04-19T18:48:00+00:00,2024-04-19T18:48:00+00:00,2024-04-19T18:48:00+00:00,None,None,None,None
2024-04-19DL2537None,2024-04-19,landed,2537,DL2537,DAL2537,Delta Air Lines,DL,DAL,Logan International,America/New_York,BOS,KBOS,A,A17,33,2024-04-19T20:16:00+00:00,2024-04-19T20:16:00+00:00,2024-04-19T20:48:00+00:00,2024-04-19T20:48:00+00:00,2024-04-19T20:48:00+00:00,Raleigh-durham International Airport,America/New_York,RDU,KRDU,2,D1,,,2024-04-19T22:26:00+00:00,2024-04-19T22:26:00+00:00,2024-04-19T22:20:00+00:00,2024-04-19T22:20:00+00:00,2024-04-19T22:20:00+00:00,None,None,None,None
2024-04-19DL5596E75S,2024-04-19,landed,5596,DL5596,DAL5596,Delta Air Lines,DL,DAL,Logan International,America/New_York,BOS,KBOS,A,A10,10,2024-04-19T20:15:00+00:00,2024-04-19T20:15:00+00:00,2024-04-19T20:25:00+00:00,2024-04-19T20:25:00+00:00,2024-04-19T20:25:00+00:00,Memphis International,America/Chicago,MEM,KMEM,A,18,6,,2024-04-19T22:34:00+00:00,2024-04-19T22:34:00+00:00,2024-04-19T22:16:00+00:00,2024-04-19T22:16:00+00:00,2024-04-19T22:16:00+00:00,N223JQ,E75S,E75S,A1ECFD
2024-04-19DL2297None,2024-04-19,landed,2297,DL2297,DAL2297,Delta Air Lines,DL,DAL,Gerald R. Ford International,America/Detroit,GRR,KGRR,,A10,,2024-04-19T18:31:00+00:00,2024-04-19T18:31:00+00:00,2024-04-19T18:31:00+00:00,2024-04-19T18:31:00+00:00,2024-04-19T18:31:00+00:00,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,C4,6,,2024-04-19T19:06:00+00:00,2024-04-19T19:06:00+00:00,2024-04-19T18:45:00+00:00,2024-04-19T18:45:00+00:00,2024-04-19T18:45:00+00:00,None,None,None,None
2024-04-19DL3770E75L,2024-04-19,landed,3770,DL3770,DAL3770,Delta Air Lines,DL,DAL,Rogue Valley International - Medford Airport,America/Los_Angeles,MFR,KMFR,,4,8,2024-04-19T17:30:00+00:00,2024-04-19T17:30:00+00:00,2024-04-19T17:37:00+00:00,2024-04-19T17:37:00+00:00,2024-04-19T17:37:00+00:00,Seattle-Tacoma International,America/Los_Angeles,SEA,KSEA,B,A6A,6,,2024-04-19T19:00:00+00:00,2024-04-19T19:00:00+00:00,2024-04-19T18:37:00+00:00,2024-04-19T18:37:00+00:00,2024-04-19T18:37:00+00:00,N302SY,E75L,E75L,A32867
2024-04-19DL6336None,2024-04-19,landed,6336,DL6336,DAL6336,Delta Air Lines,DL,DAL,El Nuevo Dorado International,America/Bogota,BOG,SKBO,1,C8,8,2024-04-19T18:11:00+00:00,2024-04-19T18:11:00+00:00,2024-04-19T18:18:00+00:00,2024-04-19T18:18:00+00:00,2024-04-19T18:18:00+00:00,Rafael Nunez,America/Bogota,CTG,SKCG,1,,1,,2024-04-19T19:39:00+00:00,2024-04-19T19:39:00+00:00,2024-04-19T19:16:00+00:00,2024-04-19T19:16:00+00:00,2024-04-19T19:16:00+00:00,None,None,None,None
2024-04-19DL1633None,2024-04-19,landed,1633,DL1633,DAL1633,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A23,86,2024-04-19T20:40:00+00:00,2024-04-19T20:40:00+00:00,2024-04-19T22:05:00+00:00,2024-04-19T22:05:00+00:00,2024-04-19T22:05:00+00:00,George Bush Intercontinental,America/Chicago,IAH,KIAH,A,14,,54,2024-04-19T22:46:00+00:00,2024-04-19T22:46:00+00:00,2024-04-19T23:39:00+00:00,2024-04-19T23:39:00+00:00,2024-04-19T23:39:00+00:00,None,None,None,None
2024-04-19DL1612None,2024-04-19,landed,1612,DL1612,DAL1612,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A29,22,2024-04-19T20:40:00+00:00,2024-04-19T20:40:00+00:00,2024-04-19T21:02:00+00:00,2024-04-19T21:02:00+00:00,2024-04-19T21:02:00+00:00,Austin-bergstrom International,America/Chicago,AUS,KAUS,S,10,7,3,2024-04-19T22:50:00+00:00,2024-04-19T22:50:00+00:00,2024-04-19T22:49:00+00:00,2024-04-19T22:49:00+00:00,2024-04-19T22:49:00+00:00,None,None,None,None
2024-04-19DL412None,2024-04-19,landed,412,DL412,DAL412,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A38,18,2024-04-19T20:59:00+00:00,2024-04-19T20:59:00+00:00,2024-04-19T21:16:00+00:00,2024-04-19T21:16:00+00:00,2024-04-19T21:16:00+00:00,Mc Carran International,America/Los_Angeles,LAS,KLAS,1,D40,,,2024-04-19T22:25:00+00:00,2024-04-19T22:25:00+00:00,2024-04-19T22:22:00+00:00,2024-04-19T22:22:00+00:00,2024-04-19T22:22:00+00:00,None,None,None,None
2024-04-19DL451None,2024-04-19,landed,451,DL451,DAL451,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A66,13,2024-04-19T20:58:00+00:00,2024-04-19T20:58:00+00:00,2024-04-19T21:10:00+00:00,2024-04-19T21:10:00+00:00,2024-04-19T21:10:00+00:00,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,G19,11,,2024-04-19T21:52:00+00:00,2024-04-19T21:52:00+00:00,2024-04-19T21:41:00+00:00,2024-04-19T21:41:00+00:00,2024-04-19T21:41:00+00:00,None,None,None,None
2024-04-19DL2296None,2024-04-19,landed,2296,DL2296,DAL2296,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A77,16,2024-04-19T20:50:00+00:00,2024-04-19T20:50:00+00:00,2024-04-19T21:05:00+00:00,2024-04-19T21:05:00+00:00,2024-04-19T21:05:00+00:00,Fort Lauderdale–Hollywood International,America/New_York,FLL,KFLL,2,D7,2,,2024-04-19T23:48:00+00:00,2024-04-19T23:48:00+00:00,2024-04-19T23:34:00+00:00,2024-04-19T23:34:00+00:00,2024-04-19T23:34:00+00:00,None,None,None,None
2024-04-19DL3909None,2024-04-19,landed,3909,DL3909,DAL3909,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A47,9,2024-04-19T20:45:00+00:00,2024-04-19T20:45:00+00:00,2024-04-19T20:54:00+00:00,2024-04-19T20:54:00+00:00,2024-04-19T20:54:00+00:00,Chicago O'hare International,America/Chicago,ORD,KORD,5,M2,11,,2024-04-19T21:09:00+00:00,2024-04-19T21:09:00+00:00,2024-04-19T20:46:00+00:00,2024-04-19T20:46:00+00:00,2024-04-19T20:46:00+00:00,None,None,None,None
2024-04-19DL3858None,2024-04-19,landed,3858,DL3858,DAL3858,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,C21,11,2024-04-19T20:45:00+00:00,2024-04-19T20:45:00+00:00,2024-04-19T20:55:00+00:00,2024-04-19T20:55:00+00:00,2024-04-19T20:55:00+00:00,Eppley Airfield,America/Chicago,OMA,KOMA,S,A5,,,2024-04-19T21:50:00+00:00,2024-04-19T21:50:00+00:00,2024-04-19T21:43:00+00:00,2024-04-19T21:43:00+00:00,2024-04-19T21:43:00+00:00,None,None,None,None
