id,flight_date,flight_status,flight_number,flight_iata,flight_icao,airline_name,airline_iata,airline_icao,depart_airport,depart_timezone,depart_iata,depart_icao,depart_terminal,depart_gate,depart_delay,depart_scheduled,depart_estimated,depart_actual,depart_estimated_runway,depart_actual_runway,arrival_airport,arrival_timezone,arrival_iata,arrival_icao,arrival_terminal,arrival_gate,arrival_baggage,arrival_delay,arrival_scheduled,arrival_estimated,arrival_actual,arrival_estimated_runway,arrival_actual_runway,aircraft_registration,aircraft_iata,aircraft_icao,aircraft_icao24
2024-04-18DL3791E75L,2024-04-18,landed,3791,DL3791,DAL3791,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,C13,5,2024-04-18T18:30:00+00:00,2024-04-18T18:30:00+00:00,2024-04-18T18:35:00+00:00,2024-04-18T18:35:00+00:00,2024-04-18T18:35:00+00:00,Will Rogers World Airport,America/Chicago,OKC,KOKC,4,30,,,2024-04-18T20:40:00+00:00,2024-04-18T20:40:00+00:00,2024-04-18T20:26:00+00:00,2024-04-18T20:26:00+00:00,2024-04-18T20:26:00+00:00,N315SY,E75L,E75L,A35B0B
2024-04-18DL4041None,2024-04-18,landed,4041,DL4041,DAL4041,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,C24,22,2024-04-18T18:30:00+00:00,2024-04-18T18:30:00+00:00,2024-04-18T18:51:00+00:00,2024-04-18T18:51:00+00:00,2024-04-18T18:51:00+00:00,Tri-cities,America/Los_Angeles,PSC,KPSC,1,4,,2,2024-04-18T20:04:00+00:00,2024-04-18T20:04:00+00:00,2024-04-18T20:06:00+00:00,2024-04-18T20:06:00+00:00,2024-04-18T20:06:00+00:00,None,None,None,None
2024-04-18DL741A319,2024-04-18,landed,741,DL741,DAL741,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,D6,4,2024-04-18T18:35:00+00:00,2024-04-18T18:35:00+00:00,2024-04-18T18:29:00+00:00,2024-04-18T18:29:00+00:00,2024-04-18T18:29:00+00:00,Mineta San Jose International Airport,America/Los_Angeles,SJC,KSJC,A,13,,,2024-04-18T20:44:00+00:00,2024-04-18T20:44:00+00:00,2024-04-18T20:32:00+00:00,2024-04-18T20:32:00+00:00,2024-04-18T20:32:00+00:00,N364NB,A319,A319,A41C56
2024-04-18DL2143None,2024-04-18,landed,2143,DL2143,DAL2143,Delta Air Lines,DL,DAL,San Antonio International,America/Chicago,SAT,KSAT,A,4,3,2024-04-18T18:15:00+00:00,2024-04-18T18:15:00+00:00,2024-04-18T18:18:00+00:00,2024-04-18T18:18:00+00:00,2024-04-18T18:18:00+00:00,Salt Lake City International,America/Denver,SLC,KSLC,3,A2,,,2024-04-18T20:15:00+00:00,2024-04-18T20:15:00+00:00,2024-04-18T19:50:00+00:00,2024-04-18T19:50:00+00:00,2024-04-18T19:50:00+00:00,None,None,None,None
2024-04-18DL1465A321,2024-04-18,landed,1465,DL1465,DAL1465,Delta Air Lines,DL,DAL,San Antonio International,America/Chicago,SAT,KSAT,A,3,26,2024-04-18T18:15:00+00:00,2024-04-18T18:15:00+00:00,2024-04-18T18:41:00+00:00,2024-04-18T18:41:00+00:00,2024-04-18T18:41:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,T3,1,2,2024-04-18T21:39:00+00:00,2024-04-18T21:39:00+00:00,2024-04-18T21:41:00+00:00,2024-04-18T21:41:00+00:00,2024-04-18T21:41:00+00:00,N371DN,A321,A321,A437DA
2024-04-18DL1975None,2024-04-18,landed,1975,DL1975,DAL1975,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,B42,17,2024-04-18T18:59:00+00:00,2024-04-18T18:59:00+00:00,2024-04-18T19:15:00+00:00,2024-04-18T19:15:00+00:00,2024-04-18T19:15:00+00:00,Cibao International Airport,America/Santo_Domingo,STI,MDST,5,B01,,,2024-04-18T22:53:00+00:00,2024-04-18T22:53:00+00:00,2024-04-18T22:12:00+00:00,2024-04-18T22:12:00+00:00,2024-04-18T22:12:00+00:00,None,None,None,None
2024-04-18DL8473None,2024-04-18,landed,8473,DL8473,DAL8473,Delta Air Lines,DL,DAL,Guglielmo Marconi,Europe/Rome,BLQ,LIPE,,2,18,2024-04-18T09:35:00+00:00,2024-04-18T09:35:00+00:00,2024-04-18T09:52:00+00:00,2024-04-18T09:52:00+00:00,2024-04-18T09:52:00+00:00,Charles De Gaulle,Europe/Paris,CDG,LFPG,2F,,24,,2024-04-18T11:25:00+00:00,2024-04-18T11:25:00+00:00,2024-04-18T11:17:00+00:00,2024-04-18T11:17:00+00:00,2024-04-18T11:17:00+00:00,None,None,None,None
2024-04-18DL5611E75S,2024-04-18,landed,5611,DL5611,DAL5611,Delta Air Lines,DL,DAL,General Mitchell International,America/Chicago,MKE,KMKE,,D44,4,2024-04-18T18:39:00+00:00,2024-04-18T18:39:00+00:00,2024-04-18T18:42:00+00:00,2024-04-18T18:42:00+00:00,2024-04-18T18:42:00+00:00,Logan International,America/New_York,BOS,KBOS,A,A14,4,,2024-04-18T21:57:00+00:00,2024-04-18T21:57:00+00:00,2024-04-18T21:31:00+00:00,2024-04-18T21:31:00+00:00,2024-04-18T21:31:00+00:00,N231JQ,E75S,E75S,A20D0E
2024-04-18DL2152None,2024-04-18,landed,2152,DL2152,DAL2152,Delta Air Lines,DL,DAL,General Mitchell International,America/Chicago,MKE,KMKE,,D47,8,2024-04-18T18:48:00+00:00,2024-04-18T18:48:00+00:00,2024-04-18T18:55:00+00:00,2024-04-18T18:55:00+00:00,2024-04-18T18:55:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,A3,9,,2024-04-18T21:47:00+00:00,2024-04-18T21:47:00+00:00,2024-04-18T21:34:00+00:00,2024-04-18T21:34:00+00:00,2024-04-18T21:34:00+00:00,None,None,None,None
2024-04-18DL2050A321,2024-04-18,landed,2050,DL2050,DAL2050,Delta Air Lines,DL,DAL,Buffalo Niagara International,America/New_York,BUF,KBUF,,22,7,2024-04-18T19:22:00+00:00,2024-04-18T19:22:00+00:00,2024-04-18T19:29:00+00:00,2024-04-18T19:29:00+00:00,2024-04-18T19:29:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,B26,4,,2024-04-18T21:37:00+00:00,2024-04-18T21:37:00+00:00,2024-04-18T21:04:00+00:00,2024-04-18T21:04:00+00:00,2024-04-18T21:04:00+00:00,N337DN,A321,A321,A3B028
2024-04-18DL2430B739,2024-04-18,landed,2430,DL2430,DAL2430,Delta Air Lines,DL,DAL,"Charleston, AFB Municipal",America/New_York,CHS,KCHS,,A1,16,2024-04-18T14:54:00+00:00,2024-04-18T14:54:00+00:00,2024-04-18T15:10:00+00:00,2024-04-18T15:10:00+00:00,2024-04-18T15:10:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,B32,4,,2024-04-18T16:12:00+00:00,2024-04-18T16:12:00+00:00,2024-04-18T15:57:00+00:00,2024-04-18T15:57:00+00:00,2024-04-18T15:57:00+00:00,N955DZ,B739,B739,AD479D
2024-04-18DL5001None,2024-04-18,landed,5001,DL5001,DAL5001,Delta Air Lines,DL,DAL,General Mitchell International,America/Chicago,MKE,KMKE,,D46,40,2024-04-18T19:13:00+00:00,2024-04-18T19:13:00+00:00,2024-04-18T19:53:00+00:00,2024-04-18T19:53:00+00:00,2024-04-18T19:53:00+00:00,La Guardia,America/New_York,LGA,KLGA,C,82,2,11,2024-04-18T22:25:00+00:00,2024-04-18T22:25:00+00:00,2024-04-18T22:36:00+00:00,2024-04-18T22:36:00+00:00,2024-04-18T22:36:00+00:00,None,None,None,None
2024-04-18DL1179A21N,2024-04-18,landed,1179,DL1179,DAL1179,Delta Air Lines,DL,DAL,Tampa International,America/New_York,TPA,KTPA,,E65,4,2024-04-18T19:45:00+00:00,2024-04-18T19:45:00+00:00,2024-04-18T19:49:00+00:00,2024-04-18T19:49:00+00:00,2024-04-18T19:49:00+00:00,Los Angeles International,America/Los_Angeles,LAX,KLAX,3,33,21,,2024-04-18T22:13:00+00:00,2024-04-18T22:13:00+00:00,2024-04-18T21:40:00+00:00,2024-04-18T21:40:00+00:00,2024-04-18T21:40:00+00:00,N512DE,A21N,A21N,A6692D
2024-04-18DL2319None,2024-04-18,scheduled,2319,DL2319,DAL2319,Delta Air Lines,DL,DAL,Southwest Florida International,America/New_York,RSW,KRSW,,C4,183,2024-04-18T20:45:00+00:00,2024-04-18T20:45:00+00:00,2024-04-18T23:47:00+00:00,2024-04-18T23:47:00+00:00,2024-04-18T23:47:00+00:00,Cincinnati/Northern Kentucky,America/New_York,CVG,KCVG,3,B9,1,162,2024-04-18T23:10:00+00:00,2024-04-18T23:10:00+00:00,,,,None,None,None,None
2024-04-18DL826None,2024-04-18,landed,826,DL826,DAL826,Delta Air Lines,DL,DAL,Southwest Florida International,America/New_York,RSW,KRSW,,C4,5,2024-04-18T20:55:00+00:00,2024-04-18T20:55:00+00:00,2024-04-18T21:00:00+00:00,2024-04-18T21:00:00+00:00,2024-04-18T21:00:00+00:00,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,F9,8,,2024-04-18T23:36:00+00:00,2024-04-18T23:36:00+00:00,2024-04-18T23:29:00+00:00,2024-04-18T23:29:00+00:00,2024-04-18T23:29:00+00:00,None,None,None,None
2024-04-18DL8045None,2024-04-18,landed,8045,DL8045,DAL8045,Delta Air Lines,DL,DAL,Cancún International,America/Cancun,CUN,MMUN,4,55,16,2024-04-18T15:31:00+00:00,2024-04-18T15:31:00+00:00,2024-04-18T15:46:00+00:00,2024-04-18T15:46:00+00:00,2024-04-18T15:46:00+00:00,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,60,,,2024-04-18T17:15:00+00:00,2024-04-18T17:15:00+00:00,2024-04-18T16:42:00+00:00,2024-04-18T16:42:00+00:00,2024-04-18T16:42:00+00:00,None,None,None,None
2024-04-18DL712None,2024-04-18,landed,712,DL712,DAL712,Delta Air Lines,DL,DAL,Salt Lake City International,America/Denver,SLC,KSLC,,A7,17,2024-04-18T18:55:00+00:00,2024-04-18T18:55:00+00:00,2024-04-18T19:11:00+00:00,2024-04-18T19:11:00+00:00,2024-04-18T19:11:00+00:00,Nashville International,America/Chicago,BNA,KBNA,B,B10,,,2024-04-18T23:11:00+00:00,2024-04-18T23:11:00+00:00,2024-04-18T22:51:00+00:00,2024-04-18T22:51:00+00:00,2024-04-18T22:51:00+00:00,None,None,None,None
2024-04-18DL6011None,2024-04-18,landed,6011,DL6011,DAL6011,Delta Air Lines,DL,DAL,El Nuevo Dorado International,America/Bogota,BOG,SKBO,1,C7A,22,2024-04-18T19:05:00+00:00,2024-04-18T19:05:00+00:00,2024-04-18T19:27:00+00:00,2024-04-18T19:27:00+00:00,2024-04-18T19:27:00+00:00,Alfonso B. Aragon,America/Bogota,CLO,SKCL,1,,1,,2024-04-18T20:09:00+00:00,2024-04-18T20:09:00+00:00,2024-04-18T20:02:00+00:00,2024-04-18T20:02:00+00:00,2024-04-18T20:02:00+00:00,None,None,None,None
2024-04-18DL3780CRJ9,2024-04-18,scheduled,3780,DL3780,DAL3780,Delta Air Lines,DL,DAL,Charlotte Douglas,America/New_York,CLT,KCLT,,A3,113,2024-04-18T20:16:00+00:00,2024-04-18T20:16:00+00:00,2024-04-18T22:09:00+00:00,2024-04-18T22:09:00+00:00,2024-04-18T22:09:00+00:00,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,B4,8,77,2024-04-18T22:12:00+00:00,2024-04-18T22:12:00+00:00,,,,N837SK,CRJ9,CRJ9,AB73F5
2024-04-18DL5621None,2024-04-18,landed,5621,DL5621,DAL5621,Delta Air Lines,DL,DAL,Charlotte Douglas,America/New_York,CLT,KCLT,,A1,23,2024-04-18T20:20:00+00:00,2024-04-18T20:20:00+00:00,2024-04-18T20:43:00+00:00,2024-04-18T20:43:00+00:00,2024-04-18T20:43:00+00:00,Logan International,America/New_York,BOS,KBOS,A,A5,2,,2024-04-18T22:41:00+00:00,2024-04-18T22:41:00+00:00,2024-04-18T22:24:00+00:00,2024-04-18T22:24:00+00:00,2024-04-18T22:24:00+00:00,None,None,None,None
2024-04-18DL3002None,2024-04-18,landed,3002,DL3002,DAL3002,Delta Air Lines,DL,DAL,Charlotte Douglas,America/New_York,CLT,KCLT,,A13,85,2024-04-18T20:22:00+00:00,2024-04-18T20:22:00+00:00,2024-04-18T21:47:00+00:00,2024-04-18T21:47:00+00:00,2024-04-18T21:47:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,D7,2,47,2024-04-18T21:39:00+00:00,2024-04-18T21:39:00+00:00,2024-04-18T22:25:00+00:00,2024-04-18T22:25:00+00:00,2024-04-18T22:25:00+00:00,None,None,None,None
2024-04-18DL2882B712,2024-04-18,landed,2882,DL2882,DAL2882,Delta Air Lines,DL,DAL,Dane County Regional,America/Chicago,MSN,KMSN,,7,6,2024-04-18T17:08:00+00:00,2024-04-18T17:08:00+00:00,2024-04-18T17:13:00+00:00,2024-04-18T17:13:00+00:00,2024-04-18T17:13:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,D7,2,,2024-04-18T20:15:00+00:00,2024-04-18T20:15:00+00:00,2024-04-18T19:52:00+00:00,2024-04-18T19:52:00+00:00,2024-04-18T19:52:00+00:00,N947AT,B712,B712,AD273B
2024-04-18DL7946None,2024-04-18,landed,7946,DL7946,DAL7946,Delta Air Lines,DL,DAL,Seattle-Tacoma International,America/Los_Angeles,SEA,KSEA,,A12,16,2024-04-18T09:35:00+00:00,2024-04-18T09:35:00+00:00,2024-04-18T09:50:00+00:00,2024-04-18T09:50:00+00:00,2024-04-18T09:50:00+00:00,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,P,,,2024-04-18T16:10:00+00:00,2024-04-18T16:10:00+00:00,2024-04-18T15:33:00+00:00,2024-04-18T15:33:00+00:00,2024-04-18T15:33:00+00:00,None,None,None,None
2024-04-18DL3798None,2024-04-18,landed,3798,DL3798,DAL3798,Delta Air Lines,DL,DAL,Glacier Park International,America/Denver,FCA,KGPI,,03,51,2024-04-18T18:15:00+00:00,2024-04-18T18:15:00+00:00,2024-04-18T19:06:00+00:00,2024-04-18T19:06:00+00:00,2024-04-18T19:06:00+00:00,Salt Lake City International,America/Denver,SLC,KSLC,3,B5,,23,2024-04-18T20:03:00+00:00,2024-04-18T20:03:00+00:00,2024-04-18T20:25:00+00:00,2024-04-18T20:25:00+00:00,2024-04-18T20:25:00+00:00,None,None,None,None
2024-04-18DL2388None,2024-04-18,landed,2388,DL2388,DAL2388,Delta Air Lines,DL,DAL,Raleigh-durham International Airport,America/New_York,RDU,KRDU,2,D9,15,2024-04-18T07:15:00+00:00,2024-04-18T07:15:00+00:00,2024-04-18T07:29:00+00:00,2024-04-18T07:29:00+00:00,2024-04-18T07:29:00+00:00,Logan International,America/New_York,BOS,KBOS,A,A16,4,,2024-04-18T09:20:00+00:00,2024-04-18T09:20:00+00:00,2024-04-18T08:57:00+00:00,2024-04-18T08:57:00+00:00,2024-04-18T08:57:00+00:00,None,None,None,None
2024-04-18DL1301None,2024-04-18,landed,1301,DL1301,DAL1301,Delta Air Lines,DL,DAL,Valley International,America/Chicago,HRL,KHRL,,2,,2024-04-18T15:30:00+00:00,2024-04-18T15:30:00+00:00,2024-04-18T15:28:00+00:00,2024-04-18T15:28:00+00:00,2024-04-18T15:28:00+00:00,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,F11,6,,2024-04-18T18:47:00+00:00,2024-04-18T18:47:00+00:00,2024-04-18T18:08:00+00:00,2024-04-18T18:08:00+00:00,2024-04-18T18:08:00+00:00,None,None,None,None
2024-04-18DL6718None,2024-04-18,landed,6718,DL6718,DAL6718,Delta Air Lines,DL,DAL,Arturo Merino Benitez,America/Santiago,SCL,SCEL,2,,43,2024-04-18T16:10:00+00:00,2024-04-18T16:10:00+00:00,2024-04-18T16:52:00+00:00,2024-04-18T16:52:00+00:00,2024-04-18T16:52:00+00:00,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,3,,,6,2024-04-18T21:00:00+00:00,2024-04-18T21:00:00+00:00,2024-04-18T21:05:00+00:00,2024-04-18T21:05:00+00:00,2024-04-18T21:05:00+00:00,None,None,None,None
2024-04-18DL6331None,2024-04-18,landed,6331,DL6331,DAL6331,Delta Air Lines,DL,DAL,Arturo Merino Benitez,America/Santiago,SCL,SCEL,2,,34,2024-04-18T16:15:00+00:00,2024-04-18T16:15:00+00:00,2024-04-18T16:48:00+00:00,2024-04-18T16:48:00+00:00,2024-04-18T16:48:00+00:00,El Nuevo Dorado International,America/Bogota,BOG,SKBO,1,,01,9,2024-04-18T21:20:00+00:00,2024-04-18T21:20:00+00:00,2024-04-18T21:29:00+00:00,2024-04-18T21:29:00+00:00,2024-04-18T21:29:00+00:00,None,None,None,None
2024-04-18DL7421None,2024-04-18,landed,7421,DL7421,DAL7421,Delta Air Lines,DL,DAL,Arturo Merino Benitez,America/Santiago,SCL,SCEL,2,,72,2024-04-18T16:20:00+00:00,2024-04-18T16:20:00+00:00,2024-04-18T17:32:00+00:00,2024-04-18T17:32:00+00:00,2024-04-18T17:32:00+00:00,Jorge Chavez International,America/Lima,LIM,SPJC,1,,3,32,2024-04-18T19:00:00+00:00,2024-04-18T19:00:00+00:00,2024-04-18T19:32:00+00:00,2024-04-18T19:32:00+00:00,2024-04-18T19:32:00+00:00,None,None,None,None
2024-04-18DL6885None,2024-04-18,landed,6885,DL6885,DAL6885,Delta Air Lines,DL,DAL,Edmonton International Airport,America/Edmonton,YEG,CYEG,,49F,11,2024-04-18T20:30:00+00:00,2024-04-18T20:30:00+00:00,2024-04-18T20:40:00+00:00,2024-04-18T20:40:00+00:00,2024-04-18T20:40:00+00:00,Calgary International Airport,America/Edmonton,YYC,CYYC,3,A23,,,2024-04-18T21:24:00+00:00,2024-04-18T21:24:00+00:00,2024-04-18T21:17:00+00:00,2024-04-18T21:17:00+00:00,2024-04-18T21:17:00+00:00,None,None,None,None
2024-04-18DL3757None,2024-04-18,landed,3757,DL3757,DAL3757,Delta Air Lines,DL,DAL,Albuquerque International,America/Denver,ABQ,KABQ,,B10,6,2024-04-18T19:00:00+00:00,2024-04-18T19:00:00+00:00,2024-04-18T19:05:00+00:00,2024-04-18T19:05:00+00:00,2024-04-18T19:05:00+00:00,Los Angeles International,America/Los_Angeles,LAX,KLAX,2,21B,22,,2024-04-18T20:16:00+00:00,2024-04-18T20:16:00+00:00,2024-04-18T19:52:00+00:00,2024-04-18T19:52:00+00:00,2024-04-18T19:52:00+00:00,None,None,None,None
2024-04-18DL1511B712,2024-04-18,landed,1511,DL1511,DAL1511,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,F15,35,2024-04-18T20:06:00+00:00,2024-04-18T20:06:00+00:00,2024-04-18T20:40:00+00:00,2024-04-18T20:40:00+00:00,2024-04-18T20:40:00+00:00,Charlotte Douglas,America/New_York,CLT,KCLT,1,A13,2,4,2024-04-18T23:35:00+00:00,2024-04-18T23:35:00+00:00,2024-04-18T23:38:00+00:00,2024-04-18T23:38:00+00:00,2024-04-18T23:38:00+00:00,N946AT,B712,B712,AD2384
2024-04-18DL3868E75L,2024-04-18,landed,3868,DL3868,DAL3868,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,C19,8,2024-04-18T20:03:00+00:00,2024-04-18T20:03:00+00:00,2024-04-18T20:10:00+00:00,2024-04-18T20:10:00+00:00,2024-04-18T20:10:00+00:00,Washington Dulles International,America/New_York,IAD,KIAD,S,B79,14,,2024-04-18T23:25:00+00:00,2024-04-18T23:25:00+00:00,2024-04-18T23:06:00+00:00,2024-04-18T23:06:00+00:00,2024-04-18T23:06:00+00:00,N297SY,E75L,E75L,A31122
2024-04-18DL4118None,2024-04-18,landed,4118,DL4118,DAL4118,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,C24,11,2024-04-18T20:02:00+00:00,2024-04-18T20:02:00+00:00,2024-04-18T20:13:00+00:00,2024-04-18T20:13:00+00:00,2024-04-18T20:13:00+00:00,Pittsburgh International,America/New_York,PIT,KPIT,C,D82,M,,2024-04-18T23:06:00+00:00,2024-04-18T23:06:00+00:00,2024-04-18T22:53:00+00:00,2024-04-18T22:53:00+00:00,2024-04-18T22:53:00+00:00,None,None,None,None
2024-04-18DL3927E75L,2024-04-18,landed,3927,DL3927,DAL3927,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,C14,25,2024-04-18T20:00:00+00:00,2024-04-18T20:00:00+00:00,2024-04-18T20:25:00+00:00,2024-04-18T20:25:00+00:00,2024-04-18T20:25:00+00:00,Midway,America/Chicago,MDW,KMDW,A,A7,,,2024-04-18T21:32:00+00:00,2024-04-18T21:32:00+00:00,2024-04-18T21:29:00+00:00,2024-04-18T21:29:00+00:00,2024-04-18T21:29:00+00:00,N278SY,E75L,E75L,A2C5DB
2024-04-18DL2564None,2024-04-18,landed,2564,DL2564,DAL2564,Delta Air Lines,DL,DAL,George Bush Intercontinental,America/Chicago,IAH,KIAH,A,12,12,2024-04-18T19:33:00+00:00,2024-04-18T19:33:00+00:00,2024-04-18T19:33:00+00:00,2024-04-18T19:33:00+00:00,2024-04-18T19:33:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,B17,5,,2024-04-18T22:32:00+00:00,2024-04-18T22:32:00+00:00,2024-04-18T22:07:00+00:00,2024-04-18T22:07:00+00:00,2024-04-18T22:07:00+00:00,None,None,None,None
2024-04-18DL7984None,2024-04-18,landed,7984,DL7984,DAL7984,Delta Air Lines,DL,DAL,George Bush Intercontinental,America/Chicago,IAH,KIAH,D,12,12,2024-04-18T13:23:00+00:00,2024-04-18T13:23:00+00:00,2024-04-18T13:35:00+00:00,2024-04-18T13:35:00+00:00,2024-04-18T13:35:00+00:00,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,P,,,2024-04-18T15:00:00+00:00,2024-04-18T15:00:00+00:00,2024-04-18T14:24:00+00:00,2024-04-18T14:24:00+00:00,2024-04-18T14:24:00+00:00,None,None,None,None
2024-04-18DL9699None,2024-04-18,landed,9699,DL9699,DAL9699,Delta Air Lines,DL,DAL,Lester B. Pearson International,America/Toronto,YYZ,CYYZ,3,C34,24,2024-04-18T16:45:00+00:00,2024-04-18T16:45:00+00:00,2024-04-18T17:09:00+00:00,2024-04-18T17:09:00+00:00,2024-04-18T17:09:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,3,E9,18,,2024-04-19T06:00:00+00:00,2024-04-19T06:00:00+00:00,2024-04-19T05:54:00+00:00,2024-04-19T05:54:00+00:00,2024-04-19T05:54:00+00:00,None,None,None,None
2024-04-18DL8142None,2024-04-18,landed,8142,DL8142,DAL8142,Delta Air Lines,DL,DAL,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,65,29,2024-04-18T17:20:00+00:00,2024-04-18T17:20:00+00:00,2024-04-18T17:49:00+00:00,2024-04-18T17:49:00+00:00,2024-04-18T17:49:00+00:00,Minatitlan,America/Mexico_City,MTT,MMMT,2,,,,2024-04-18T18:52:00+00:00,2024-04-18T18:52:00+00:00,2024-04-18T18:48:00+00:00,2024-04-18T18:48:00+00:00,2024-04-18T18:48:00+00:00,None,None,None,None
2024-04-18DL8150None,2024-04-18,landed,8150,DL8150,DAL8150,Delta Air Lines,DL,DAL,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,62,30,2024-04-18T16:50:00+00:00,2024-04-18T16:50:00+00:00,2024-04-18T17:20:00+00:00,2024-04-18T17:20:00+00:00,2024-04-18T17:20:00+00:00,Gen Mariano Escobedo,America/Monterrey,MTY,MMMY,B,B12,,,2024-04-18T18:51:00+00:00,2024-04-18T18:51:00+00:00,2024-04-18T18:27:00+00:00,2024-04-18T18:27:00+00:00,2024-04-18T18:27:00+00:00,None,None,None,None
2024-04-18DL9130None,2024-04-18,landed,9130,DL9130,DAL9130,Delta Air Lines,DL,DAL,Gen Mariano Escobedo,America/Monterrey,MTY,MMMY,B,B8,17,2024-04-18T19:07:00+00:00,2024-04-18T19:07:00+00:00,2024-04-18T19:23:00+00:00,2024-04-18T19:23:00+00:00,2024-04-18T19:23:00+00:00,Ingeniero Fernando Espinoza Gutiérrez International,America/Mexico_City,QRO,MMQT,A,,,,2024-04-18T20:30:00+00:00,2024-04-18T20:30:00+00:00,2024-04-18T20:22:00+00:00,2024-04-18T20:22:00+00:00,2024-04-18T20:22:00+00:00,None,None,None,None
2024-04-18DL5223None,2024-04-18,landed,5223,DL5223,DAL5223,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,A10,29,2024-04-18T07:30:00+00:00,2024-04-18T07:30:00+00:00,2024-04-18T07:59:00+00:00,2024-04-18T07:59:00+00:00,2024-04-18T07:59:00+00:00,Buffalo Niagara International,America/New_York,BUF,KBUF,C,22,,,2024-04-18T09:05:00+00:00,2024-04-18T09:05:00+00:00,2024-04-18T08:53:00+00:00,2024-04-18T08:53:00+00:00,2024-04-18T08:53:00+00:00,None,None,None,None
2024-04-18DL5639E75S,2024-04-18,landed,5639,DL5639,DAL5639,Delta Air Lines,DL,DAL,Logan International,America/New_York,BOS,KBOS,A,A1,19,2024-04-18T18:30:00+00:00,2024-04-18T18:30:00+00:00,2024-04-18T18:49:00+00:00,2024-04-18T18:49:00+00:00,2024-04-18T18:49:00+00:00,Port Columbus International,America/New_York,CMH,KCMH,4,C51,,,2024-04-18T20:49:00+00:00,2024-04-18T20:49:00+00:00,2024-04-18T20:27:00+00:00,2024-04-18T20:27:00+00:00,2024-04-18T20:27:00+00:00,N242JQ,E75S,E75S,A23844
2024-04-18DL7500None,2024-04-18,landed,7500,DL7500,DAL7500,Delta Air Lines,DL,DAL,Madeira,Atlantic/Madeira,FNC,LPMA,T1,,6,2024-04-18T10:05:00+00:00,2024-04-18T10:05:00+00:00,2024-04-18T10:10:00+00:00,2024-04-18T10:10:00+00:00,2024-04-18T10:10:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,1,D78,,,2024-04-18T15:05:00+00:00,2024-04-18T15:05:00+00:00,2024-04-18T14:50:00+00:00,2024-04-18T14:50:00+00:00,2024-04-18T14:50:00+00:00,None,None,None,None
2024-04-18DL7506None,2024-04-18,active,7506,DL7506,DAL7506,Delta Air Lines,DL,DAL,Madeira,Atlantic/Madeira,FNC,LPMA,T1,,6,2024-04-18T10:05:00+00:00,2024-04-18T10:05:00+00:00,2024-04-18T10:10:00+00:00,2024-04-18T10:10:00+00:00,2024-04-18T10:10:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,,D78,,,2024-04-18T15:05:00+00:00,2024-04-18T15:05:00+00:00,,,,None,None,None,None
2024-04-18DL146A359,2024-04-18,landed,146,DL146,DAL146,Delta Air Lines,DL,DAL,Arturo Merino Benitez,America/Santiago,SCL,SCEL,2,E05,39,2024-04-18T20:40:00+00:00,2024-04-18T20:40:00+00:00,2024-04-18T21:19:00+00:00,2024-04-18T21:19:00+00:00,2024-04-18T21:19:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,I,F1,99,1,2024-04-19T06:20:00+00:00,2024-04-19T06:20:00+00:00,2024-04-19T06:19:00+00:00,2024-04-19T06:19:00+00:00,2024-04-19T06:19:00+00:00,N576DZ,A359,A359,A76516
